closestWord,word2vec,key_word
whoa-oh-oh-oh-oh-oh-oh-oh,0.41663748025894165,music
whoa-oh-oh-oh-oh-oh-oh-oh-oh,0.4149692952632904,music
t-turn,0.40533915162086487,music
high-fashion,0.35814034938812256,music
oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh,0.34303751587867737,music
aiyyo,0.31347745656967163,music
zig,0.2935304343700409,music
ga,0.2837356925010681,music
phenomenon,0.2740587294101715,music
i'd,0.36691832542419434,would
could,0.35833701491355896,would
jamminâ,0.31334543228149414,would
frighten,0.3050233721733093,would
he'd,0.30449989438056946,would
'rase,0.30424144864082336,would
sang,0.3039453327655792,would
nifty,0.2967168092727661,would
we'd,0.2956375479698181,would
praises,0.29295384883880615,would
faith,0.3342994451522827,leap
lid,0.3154788017272949,leap
immorâimmortals,0.3116092085838318,leap
survive,0.3027005195617676,leap
hooker,0.29727888107299805,leap
columbia,0.28969645500183105,leap
llew,0.28792715072631836,leap
rivalry,0.28420910239219666,leap
oa,0.27842476963996887,leap
prays,0.2776010036468506,leap
luda,0.31500038504600525,balls
dick's,0.2901839315891266,balls
troop,0.2838582396507263,balls
penis,0.28069451451301575,balls
blondes,0.2752079963684082,balls
pun,0.27449920773506165,balls
pencil,0.27236711978912354,balls
cuts,0.2717209458351135,balls
know-know,0.26825374364852905,balls
nick,0.26615262031555176,balls
yute,0.32196176052093506,see
steadied,0.3211345374584198,see
radiant,0.3101823329925537,see
disbelief,0.30524763464927673,see
sic,0.2982620596885681,see
pigeon,0.2962145209312439,see
barren,0.2936500012874603,see
âcha,0.29182204604148865,see
seen,0.29141879081726074,see
glancin',0.2894217371940613,see
{call,0.37741732597351074,friends
drunk},0.35552823543548584,friends
yore,0.34423404932022095,friends
cc'd,0.34330683946609497,friends
ayy},0.3328150808811188,friends
mopey,0.28976041078567505,friends
beard,0.2895401418209076,friends
'rase,0.28047800064086914,friends
strangers,0.27819889783859253,friends
relationship's,0.2774088978767395,friends
b-ballin',0.5447554588317871,uncontrollably
vuoto,0.5131577253341675,uncontrollably
riempi,0.49693822860717773,uncontrollably
steroids,0.4934641122817993,uncontrollably
lado,0.49113577604293823,uncontrollably
solute,0.4882332682609558,uncontrollably
ì´ëë¡,0.48743516206741333,uncontrollably
prru,0.4866933822631836,uncontrollably
lindo,0.4835590124130249,uncontrollably
swaggin',0.48337939381599426,uncontrollably
hardaway,0.34619295597076416,ballin
lest,0.33511215448379517,ballin
mj,0.3127027750015259,ballin
luv,0.2990764081478119,ballin
ba-baby,0.29867085814476013,ballin
nasal,0.2972966134548187,ballin
baseball,0.29193276166915894,ballin
blondes,0.2909940779209137,ballin
try'na,0.2849925756454468,ballin
licks,0.2841640114784241,ballin
vuoto,0.45344579219818115,ba
dum,0.4464592933654785,ba
herald,0.4054781198501587,ba
sens,0.4029601216316223,ba
pra,0.40128618478775024,ba
duro,0.40085268020629883,ba
noho,0.3994777798652649,ba
ao,0.3984643816947937,ba
atu,0.3977481424808502,ba
nä,0.3977389931678772,ba
mampm's,0.3246062994003296,candy
e-e-ey,0.31103408336639404,candy
chocolate,0.30635911226272583,candy
cane,0.30087509751319885,candy
lumiã¨re,0.2991395890712738,candy
carats,0.2948501706123352,candy
wonka,0.2932681441307068,candy
peel,0.2917442321777344,candy
la-da,0.291409969329834,candy
mes,0.29014289379119873,candy
coloring,0.31955766677856445,painted
jivin',0.3009672164916992,painted
lo-lo-lo-love,0.2851606011390686,painted
spaces,0.2838960289955139,painted
'rase,0.27655738592147827,painted
spotted,0.2763376235961914,painted
vivid,0.2752251923084259,painted
pines,0.2741207480430603,painted
colour,0.27407506108283997,painted
root,0.27340126037597656,painted
'rarri,0.3398709297180176,paint
picasso,0.30803319811820984,paint
colour,0.29133284091949463,paint
ambition,0.28924405574798584,paint
handgun,0.28354009985923767,paint
soles,0.28309690952301025,paint
leeches,0.27946120500564575,paint
airway,0.26868051290512085,paint
teardrops,0.26681798696517944,paint
gogh,0.266192764043808,paint
jokin',0.4970761239528656,gots
tolerate,0.40373650193214417,gots
foldin',0.3974531888961792,gots
smooches,0.380887508392334,gots
donk,0.3701338469982147,gots
girlies,0.36757540702819824,gots
biz-tha,0.367134690284729,gots
yah-yah,0.366966187953949,gots
bizness,0.3647729754447937,gots
pat-a-cake,0.35744863748550415,gots
meanest,0.2974467873573303,trick
overthinking,0.2961544692516327,trick
killa,0.28974902629852295,trick
chka-chka,0.28531867265701294,trick
sleeve,0.28289589285850525,trick
pissy,0.2694782018661499,trick
yummy,0.265676885843277,trick
nuh,0.2620776295661926,trick
joe,0.25916141271591187,trick
ahhh,0.25808292627334595,trick
woah-o-o-oah,0.3211764395236969,detroit
required,0.3136574625968933,detroit
on't,0.30809932947158813,detroit
chi-town,0.3058362901210785,detroit
gangstas,0.3055760860443115,detroit
amityville,0.2946999669075012,detroit
cruz,0.2942216396331787,detroit
pistons,0.29341432452201843,detroit
niggers,0.2887299060821533,detroit
par,0.2885991334915161,detroit
ey-eyes,0.30909818410873413,tricky
situation,0.28710615634918213,tricky
jokin',0.28412872552871704,tricky
stefani,0.28397539258003235,tricky
roasting,0.28341183066368103,tricky
diagnosed,0.28243499994277954,tricky
controversy,0.28015100955963135,tricky
rug,0.27866286039352417,tricky
juicy,0.2786387801170349,tricky
whoa-oh-oh-oh-oh-oh-oh-oh-oh-oh,0.27862435579299927,tricky
gary,0.3567866086959839,eminem
chka-chka,0.35085970163345337,eminem
stan,0.3164904713630676,eminem
ahem,0.31288230419158936,eminem
gwen,0.3127955496311188,eminem
mathers,0.31213057041168213,eminem
hitchcock,0.30974480509757996,eminem
tourniquet,0.30906856060028076,eminem
taps,0.3085756301879883,eminem
pre-hook,0.3084377944469452,eminem
memoirs,0.39364930987358093,welcome
doesnât,0.3321499526500702,welcome
administration,0.3251153230667114,welcome
systems,0.3140769898891449,welcome
omegalomaniac,0.311868280172348,welcome
sellout,0.302929550409317,welcome
soundtrack,0.29435303807258606,welcome
chi-town,0.2914445400238037,welcome
inconvenient,0.2857164144515991,welcome
alpha,0.2820199131965637,welcome
dre's,0.34914010763168335,gangstas
thugs,0.3439662754535675,gangstas
rana,0.3374519348144531,gangstas
untucked,0.33452069759368896,gangstas
a-a-ankles,0.32764577865600586,gangstas
involved,0.32415586709976196,gangstas
commence,0.31847083568573,gangstas
show-ow-owww,0.31709593534469604,gangstas
ð²,0.31247377395629883,gangstas
ow-owww,0.31225186586380005,gangstas
brackin',0.35956406593322754,goon
ooh-ohh,0.33014988899230957,goon
understatement,0.32800471782684326,goon
figer,0.3209383487701416,goon
sippin,0.3126237988471985,goon
eliantte,0.30929386615753174,goon
kay,0.3087308406829834,goon
allah-i,0.30488714575767517,goon
nosier,0.30100664496421814,goon
attempt,0.29932743310928345,goon
shotty,0.3685603737831116,thugs
gangstas,0.3439662754535675,thugs
mag,0.3119018077850342,thugs
posse,0.31027230620384216,thugs
increase,0.29558059573173523,thugs
scrub,0.29486528038978577,thugs
reggie,0.29232168197631836,thugs
mount,0.28833311796188354,thugs
tiptoes,0.2835087180137634,thugs
nameless,0.2774769961833954,thugs
heartstrings,0.33752670884132385,chorus
a-lover,0.33144670724868774,chorus
heck,0.31627824902534485,chorus
mend,0.31127479672431946,chorus
bridge,0.3102478086948395,chorus
champain,0.30782198905944824,chorus
x,0.30740585923194885,chorus
theï»¿,0.29467934370040894,chorus
outro,0.2873624861240387,chorus
traveller,0.2846425473690033,chorus
h-hella,0.40265676379203796,city
killas,0.3455708920955658,city
da-da-da-da-da-da-da,0.33535081148147583,city
shares,0.3297920227050781,city
niggers,0.31938621401786804,city
manhattan,0.3177792727947235,city
thirty-thirty-thirty-five,0.3104775547981262,city
backstreets,0.30664533376693726,city
streets,0.2964071035385132,city
diddy,0.29609692096710205,city
consume,0.35594815015792847,disgusting
obnoxious,0.3314670920372009,disgusting
agent,0.32911932468414307,disgusting
rã©sistance,0.3220374584197998,disgusting
unexpected,0.3059801161289215,disgusting
profane,0.3045695424079895,disgusting
eeriness,0.30322298407554626,disgusting
seeking,0.3022197186946869,disgusting
fmj,0.3000551164150238,disgusting
abajo,0.29755866527557373,disgusting
icee,0.45859649777412415,zoe
vro,0.45531904697418213,zoe
ì´ëë¡,0.4407189190387726,zoe
dahh-dum,0.4369966387748718,zoe
shouts,0.4312994182109833,zoe
voss,0.4287983179092407,zoe
ë,0.4210916757583618,zoe
ereht,0.41324666142463684,zoe
dovey,0.413069486618042,zoe
niap,0.4110742211341858,zoe
tolerance,0.37276482582092285,agent
puke,0.35223421454429626,agent
yonder,0.3413452208042145,agent
cual,0.3401705026626587,agent
b-b-babe,0.33942878246307373,agent
wonderful,0.3332230746746063,agent
m-my,0.3328467011451721,agent
disgusting,0.32911932468414307,agent
completed,0.32120275497436523,agent
contagious,0.31708240509033203,agent
motherfucking,0.29697930812835693,fucking
punching,0.2813597023487091,fucking
caring,0.281108021736145,fucking
mastered,0.26696139574050903,fucking
wealth,0.2666942775249481,fucking
thugging,0.26559633016586304,fucking
sniffin',0.26283231377601624,fucking
fuckin',0.2608381509780884,fucking
diabolical,0.25770941376686096,fucking
checkers,0.2575247883796692,fucking
bieber,0.6504461765289307,justin
vernon,0.5961254835128784,justin
cameron,0.40802913904190063,justin
deja,0.3916166424751282,justin
ice-t,0.37544190883636475,justin
dap,0.36386269330978394,justin
yatra,0.36253058910369873,justin
poder,0.35347384214401245,justin
rm,0.34670984745025635,justin
uncontrollably,0.3390473425388336,justin
performing,0.3356257677078247,seriously
joking,0.3288865089416504,seriously
ruler,0.3239961266517639,seriously
profane,0.3156546354293823,seriously
wee,0.31461191177368164,seriously
writtens,0.3064240515232086,seriously
loading,0.303585946559906,seriously
sellout,0.30330535769462585,seriously
snappy,0.29920250177383423,seriously
emcees,0.2987334728240967,seriously
meeow,0.36331307888031006,telephone
snare,0.3428099453449249,telephone
wires,0.33736705780029297,telephone
heyah,0.3096621036529541,telephone
bomin',0.3019263744354248,telephone
relieve,0.2994214594364166,telephone
delilah,0.29590725898742676,telephone
ta-ta-ra,0.29535791277885437,telephone
heartstrings,0.2930215895175934,telephone
twin-sized,0.29242557287216187,telephone
o-o-off,0.4971317648887634,however
d-a-a-ark,0.46307772397994995,however
phe-no-menal,0.4615161418914795,however
ch-ch-ch-chip,0.3195036053657532,however
allah,0.3053489029407501,however
handmade,0.29989251494407654,however
you-ou-ou-ou,0.29872453212738037,however
mothafucker,0.29838913679122925,however
cerebral,0.29302239418029785,however
aloof,0.2927190065383911,however
auction,0.30763185024261475,listened
ups,0.30260682106018066,listened
chainsaw,0.29711222648620605,listened
ll'i,0.27832645177841187,listened
peculiar,0.27737146615982056,listened
playground,0.2766954004764557,listened
niap,0.2741459012031555,listened
elvis,0.27403151988983154,listened
'nileef,0.27389007806777954,listened
eb,0.2725095748901367,listened
xan',0.3454793691635132,nauseous
impossible',0.30080756545066833,nauseous
sluts,0.2970741391181946,nauseous
'xanny,0.29569023847579956,nauseous
morphine,0.2935485243797302,nauseous
judging,0.2889406085014343,nauseous
lean,0.28758013248443604,nauseous
fleece,0.2859089970588684,nauseous
h-hella,0.28213977813720703,nauseous
advils,0.2793903946876526,nauseous
t-t-turn,0.4441719651222229,dance
fore-e-ever,0.431201308965683,dance
oya,0.42206528782844543,dance
ni-i-i-i-ight,0.39787036180496216,dance
t-turn,0.39773470163345337,dance
lullaby-y-y-y-y,0.3953491151332855,dance
victor,0.38090577721595764,dance
o-o-on,0.38050585985183716,dance
broadcast,0.36210763454437256,dance
shooby-doo-wop,0.3617653250694275,dance
'or,0.3892146944999695,floor
'ventador,0.3762490153312683,floor
bunghole,0.36443281173706055,floor
fore-e-ever,0.3534327745437622,floor
conquers,0.3422735333442688,floor
'ore,0.3279600441455841,floor
tp,0.3188582956790924,floor
hardwood,0.3092378079891205,floor
report,0.30897244811058044,floor
minx,0.308002233505249,floor
ooh-whoa,0.4148563742637634,ah
'motional,0.38286450505256653,ah
whoa-ah,0.3802775740623474,ah
whoa-whoa-ah,0.36284303665161133,ah
lahmlahlah,0.3588296175003052,ah
metals,0.34817612171173096,ah
americana,0.3445395231246948,ah
da-da,0.3396803140640259,ah
you-you,0.3323565721511841,ah
k-i-s-s-i-n-g,0.33179742097854614,ah
bit,0.5149142742156982,little
poot,0.4342584013938904,little
sou-ou-ou-oul,0.43215835094451904,little
twin-sized,0.35031658411026,little
self-conscious,0.34602105617523193,little
nifty,0.3059864640235901,little
frightened,0.2971253991127014,little
nearer,0.2958955466747284,little
bough,0.291230171918869,little
snappy,0.28738871216773987,little
sou-ou-ou-oul,0.6537914276123047,poot
e-e-ey,0.5303765535354614,poot
twin-sized,0.5084228515625,poot
nuthin,0.5010805130004883,poot
diddle,0.48767992854118347,poot
who'd,0.48033928871154785,poot
sparrow,0.4776396155357361,poot
b-b-better,0.4769952893257141,poot
shoodoodoo,0.4726355969905853,poot
eb,0.46673884987831116,poot
crawlin',0.3592642843723297,report
n-n-nah,0.3520370125770569,report
compadre,0.3406330347061157,report
encourage,0.3402138352394104,report
bloodline,0.3371034860610962,report
t-t-turn,0.3365918695926666,report
fore-e-ever,0.3332461714744568,report
lace-up,0.3258868455886841,report
e-e-ey,0.3243356943130493,report
everything'll,0.3242630064487457,report
new,0.5522054433822632,brand
papa's,0.3737354874610901,brand
ohâiâohâiâohâiâohâi,0.37219661474227905,brand
ah-ah-ah-ah-ah,0.34391337633132935,brand
stormzy,0.33329156041145325,brand
luminescent,0.32518813014030457,brand
underrated,0.320512056350708,brand
accusation,0.3148748278617859,brand
discovering,0.30560606718063354,brand
cartiers,0.3033842146396637,brand
prays,0.34711316227912903,everyone
superficial,0.2910934388637543,everyone
shines,0.2880207896232605,everyone
everybody,0.28158479928970337,everyone
knows,0.269729346036911,everyone
redeeming,0.26866480708122253,everyone
opus,0.26644524931907654,everyone
enjoying,0.26585009694099426,everyone
dated,0.2630893588066101,everyone
sire,0.261508584022522,everyone
little,0.5149142742156982,bit
sou-ou-ou-oul,0.4754161238670349,bit
poot,0.34062424302101135,bit
scoot,0.33175012469291687,bit
self-conscious,0.3251388669013977,bit
tensed,0.32228296995162964,bit
roughly,0.3156912624835968,bit
bough,0.2993212342262268,bit
wilder,0.29627466201782227,bit
console,0.29275545477867126,bit
fact,0.4528413414955139,matter
doesnât,0.4185640215873718,matter
boaw,0.2984607517719269,matter
sprees,0.28704553842544556,matter
beggar,0.28581252694129944,matter
mozart,0.27981775999069214,matter
preserved,0.273175448179245,matter
zombie-ie-ie,0.2727902829647064,matter
âcos,0.2697734534740448,matter
exception,0.2664506733417511,matter
times,0.2887383699417114,many
couple,0.2865331768989563,many
nuthin,0.2848723530769348,many
x's,0.2774096727371216,many
so-called,0.2739323377609253,many
rights,0.2710011601448059,many
design,0.27033889293670654,many
olden,0.26335442066192627,many
trading,0.26295238733291626,many
dames,0.26207423210144043,many
mc's,0.4631047546863556,mcs
cynical,0.31139636039733887,mcs
dahh-dum,0.3054843544960022,mcs
pandemonium,0.30396586656570435,mcs
rhapsody,0.2945834994316101,mcs
phony,0.28893089294433594,mcs
flow's,0.2871459126472473,mcs
'tar,0.2841426730155945,mcs
lyric,0.2803584337234497,mcs
suffice,0.27983394265174866,mcs
ra,0.34442996978759766,battles
boaw,0.3378804326057434,battles
retreat,0.33414071798324585,battles
la-da-da-duh-duh-duh-na,0.31351011991500854,battles
mayhem,0.30844953656196594,battles
depth,0.3032092750072479,battles
regain,0.30245453119277954,battles
divorcee,0.2967051863670349,battles
moe,0.2965778708457947,battles
detriment,0.2958622872829437,battles
divorcee,0.29690733551979065,magazines
myspace,0.2821825444698334,magazines
lesbians,0.270947128534317,magazines
fallin,0.2695251405239105,magazines
microhard,0.2671057879924774,magazines
meanie,0.26567018032073975,magazines
stabbed,0.2637069821357727,magazines
features,0.2588282823562622,magazines
branches,0.2577470541000366,magazines
yapping,0.25736868381500244,magazines
kick,0.28401264548301697,nuts
yummy,0.2813875675201416,nuts
mozzarella,0.27877551317214966,nuts
tunechi,0.27681732177734375,nuts
caking,0.27638477087020874,nuts
gusto,0.2749274671077728,nuts
aliens,0.27244818210601807,nuts
hostage,0.270188570022583,nuts
fours,0.26990070939064026,nuts
tweedle-dum,0.26408031582832336,nuts
hearteater,0.39729124307632446,eat
'live,0.3576420545578003,eat
lookie,0.34311968088150024,eat
suffice,0.33884698152542114,eat
janitor,0.3385813236236572,eat
eater,0.31459131836891174,eat
puss,0.31266626715660095,eat
icee,0.29599690437316895,eat
salad,0.29361650347709656,eat
broccoli,0.2928265631198883,eat
you-,0.29466310143470764,face
taste,0.2866620421409607,face
redeeming,0.28460097312927246,face
yute,0.28271129727363586,face
wildflower,0.2736486792564392,face
manhattan,0.2728511095046997,face
nut,0.2720024585723877,face
fakes,0.27035099267959595,face
smile,0.2680644989013672,face
streaming,0.267781138420105,face
disser,0.34688687324523926,shit
bitch,0.3322063088417053,shit
leaning',0.32752320170402527,shit
scammers,0.31919825077056885,shit
aerosol,0.3096567988395691,shit
puss,0.30934035778045654,shit
writtens,0.3047062158584595,shit
'plex,0.3043145537376404,shit
dussã©,0.3015783429145813,shit
nigga,0.30042093992233276,shit
h-h-hot,0.34111446142196655,enough
egos,0.30188435316085815,enough
papered,0.30155742168426514,enough
tear,0.2942178249359131,enough
timing's,0.2934272587299347,enough
lampshade,0.2918808162212372,enough
lumiã¨re,0.2918311357498169,enough
invincible,0.2865990400314331,enough
y-o-u,0.2857970595359802,enough
merely,0.2849900424480438,enough
shady,0.4965742826461792,slim
chka-chka,0.41887998580932617,slim
roethlisberger,0.3588047921657562,slim
krayzie,0.34921735525131226,slim
doctrine,0.3048492670059204,slim
radar,0.2979361414909363,slim
pissed,0.2906097173690796,slim
nameless,0.2866456210613251,slim
stan,0.28369489312171936,slim
marchin',0.27945801615715027,slim
fan,0.3447669744491577,biggest
tea's,0.3088153898715973,biggest
nifty,0.30444246530532837,biggest
stable,0.29930880665779114,biggest
prints,0.29838111996650696,biggest
everette,0.293096661567688,biggest
missouri,0.2831689417362213,biggest
doubts,0.2829434275627136,biggest
poot,0.28181660175323486,biggest
denial,0.2814026474952698,biggest
ma-a-a-a-a-a-a-a-an,0.3440411388874054,man
shutting,0.302345335483551,man
investigatin',0.2968100905418396,man
rawkus,0.29484158754348755,man
singer-writer,0.29455679655075073,man
phat,0.28677883744239807,man
tippy,0.2841222584247589,man
actin,0.28356650471687317,man
coughin',0.28169962763786316,man
labs,0.27767813205718994,man
scribble,0.5299948453903198,addresses
jot,0.4927278161048889,addresses
secret's,0.47375309467315674,addresses
cassette,0.4403529167175293,addresses
moons,0.40214523673057556,addresses
letters,0.3949964642524719,addresses
solar-olar,0.388357937335968,addresses
'plex,0.3835958242416382,addresses
olar,0.3816145062446594,addresses
b-boom,0.3799033761024475,addresses
'plex,0.3634600043296814,wrote
strep,0.32878410816192627,wrote
written,0.3075375556945801,wrote
gospel,0.30089184641838074,wrote
nuttin,0.2987460494041443,wrote
quote,0.2934214174747467,wrote
runyon,0.2930142283439636,wrote
metaphors,0.2879630923271179,wrote
write,0.287564218044281,wrote
bmw,0.28560036420822144,wrote
biggest,0.3447669446468353,fan
tea's,0.3252895474433899,fan
fans,0.29770466685295105,fan
elton,0.2812153100967407,fan
superman,0.2783965468406677,fan
splattered,0.273364394903183,fan
stan,0.27116119861602783,fan
pans,0.2694448232650757,fan
stands,0.2657895088195801,fan
disser,0.26564425230026245,fan
tea's,0.5168793797492981,elton
ta-ra-ra-ra,0.3409923017024994,elton
ta-ta-ra,0.33811143040657043,elton
splattered,0.3335403800010681,elton
ngä,0.32956650853157043,elton
tau,0.32778501510620117,elton
sunglasses,0.3270695209503174,elton
ara,0.32482001185417175,elton
hghum-day-li-laaa-aaa-aaa-aaa-aa-aah-aah,0.3244754672050476,elton
victor,0.32386094331741333,elton
savior's,0.38996368646621704,dear
arenât,0.37247902154922485,dear
yore,0.35465678572654724,dear
galaxies,0.33456963300704956,dear
near,0.3324519395828247,dear
tallest,0.3213123083114624,dear
terribly,0.3094968795776367,dear
slightly,0.3072822093963623,dear
syne,0.30136120319366455,dear
pearly,0.3009987473487854,dear
tea's,0.5358154773712158,stan
'plex,0.38550305366516113,stan
vader,0.347804993391037,stan
darth,0.3419305086135864,stan
splattered,0.339221715927124,stan
angelina,0.3337830901145935,stan
donald,0.32694292068481445,stan
yatra,0.3224950432777405,stan
taku,0.31822946667671204,stan
eminem,0.3164904713630676,stan
knees,0.2763189673423767,weak
locking,0.2708912491798401,weak
delirium,0.26860857009887695,weak
fraud,0.26318326592445374,weak
back-backyard,0.2605404853820801,weak
hogtied,0.25998902320861816,weak
growin',0.25606510043144226,weak
jeane,0.2548556327819824,weak
advantage,0.25480860471725464,weak
finessin',0.254238486289978,weak
weed,0.41374918818473816,smoke
dabs,0.3638845980167389,smoke
mon',0.3484298586845398,smoke
pound,0.3436867892742157,smoke
zag,0.3425595760345459,smoke
lockin',0.33596062660217285,smoke
smoking,0.3331668972969055,smoke
ytiet,0.3301296830177307,smoke
forty-one,0.32299453020095825,smoke
bongs,0.3215024173259735,smoke
loaded,0.4028720259666443,gun
blick,0.3676590621471405,gun
decker,0.3605816662311554,gun
lazer,0.3256111741065979,gun
thottie,0.32502812147140503,gun
misfire,0.3119763433933258,gun
sellout,0.30521664023399353,gun
gunshots,0.29604101181030273,gun
novocaine-caine,0.29124313592910767,gun
speechless,0.2876046895980835,gun
feeling's,0.31826236844062805,strong
accustomed,0.30341199040412903,strong
overwhelming,0.29097527265548706,strong
tightly,0.28782522678375244,strong
lumiã¨re,0.28738248348236084,strong
tray,0.2849399447441101,strong
baked,0.2819504141807556,strong
mountain,0.2781291604042053,strong
breathe,0.2658969759941101,strong
portions,0.26514026522636414,strong
arrival,0.3841158449649811,dead
pronounced,0.369621217250824,dead
rivalry,0.3526913821697235,dead
presidents,0.34551605582237244,dead
fazos,0.3387415111064911,dead
brain's,0.33537590503692627,dead
poser,0.3212091326713562,dead
scoo-do-do-do-do,0.31046634912490845,dead
rainbow's,0.3087095320224762,dead
rottweiler,0.3080384135246277,dead
demon,0.4151807427406311,slayer
dragon,0.3970176577568054,slayer
hi-i-igher,0.39543867111206055,slayer
layer,0.3945039212703705,slayer
healer,0.38623732328414917,slayer
hi-i-igh,0.3723750412464142,slayer
llew,0.3651452958583832,slayer
hooker,0.3645561933517456,slayer
lair,0.3603019416332245,slayer
la-di-da-da-da,0.3574109971523285,slayer
slayer,0.3645561933517456,hooker
ruins,0.34808462858200073,hooker
returns,0.3478853106498718,hooker
layer,0.3286490738391876,hooker
crook,0.3239808678627014,hooker
fazos,0.32041192054748535,hooker
trill,0.31671983003616333,hooker
galileo,0.31533414125442505,hooker
aks,0.3076667785644531,hooker
woo-ooh-ooh-ooh-ooh,0.30719703435897827,hooker
barley,0.3024625778198242,goin
thirsty,0.30149492621421814,goin
boaw,0.2884749174118042,goin
occasions,0.28708717226982117,goin
headlines,0.277249813079834,goin
puss,0.2771887183189392,goin
doin,0.275982141494751,goin
aye-aye,0.27442899346351624,goin
enlightened,0.27327245473861694,goin
errybody,0.27261674404144287,goin
noâ,0.4079350531101227,nowhere
roommate,0.3342389464378357,nowhere
do-si-do,0.32306432723999023,nowhere
sniper,0.2998368740081787,nowhere
resolution,0.29879695177078247,nowhere
terrorist,0.29126182198524475,nowhere
outchea,0.28983813524246216,nowhere
six-to-one,0.28973278403282166,nowhere
confessions,0.2864464223384857,nowhere
agnus,0.27782711386680603,nowhere
melodrama,0.3254961371421814,told
rana,0.32123786211013794,told
du-du,0.3092770576477051,told
said,0.3039700388908386,told
prettier,0.2935192286968231,told
urn,0.28884080052375793,told
eggplant,0.28568440675735474,told
piper,0.27969473600387573,told
thermometer,0.2784246802330017,told
posty,0.27803364396095276,told
noâ,0.3651151955127716,fast
paced,0.31978142261505127,fast
thirty-thirty-thirty-five,0.3155394494533539,fast
brakes,0.30660170316696167,fast
da-da-da-da-da-da-da,0.2981364130973816,fast
slow,0.2977880835533142,fast
rarri,0.2918478846549988,fast
hurricanes,0.2856878638267517,fast
furious,0.2800314426422119,fast
mandatory,0.2791904807090759,fast
confessed,0.35273477435112,blowin
scrapers,0.34346070885658264,blowin
ballaholic,0.34009408950805664,blowin
anna's,0.3376530408859253,blowin
forty-three,0.33338186144828796,blowin
-ag,0.3333788216114044,blowin
bammer,0.3279340863227844,blowin
urkel,0.3260825276374817,blowin
icky,0.3222026228904724,blowin
forty-seven,0.3185102045536041,blowin
justâ,0.3257639408111572,ashes
ocean's,0.31719323992729187,ashes
sia,0.31682270765304565,ashes
kehlani,0.305196613073349,ashes
burn,0.29240015149116516,ashes
pre-rolled,0.29023444652557373,ashes
unmistakable,0.2854915261268616,ashes
medallion,0.2784039080142975,ashes
highed,0.278266578912735,ashes
flutter,0.27768468856811523,ashes
surf's,0.35383281111717224,youth
aâ¦,0.35016530752182007,youth
childhood,0.3230760395526886,youth
hazardous,0.30460071563720703,youth
du-du,0.3039488196372986,youth
scripture,0.3001127243041992,youth
bleeds,0.28646326065063477,youth
freefall,0.2835281491279602,youth
th-th-thunder,0.28323525190353394,youth
blackskin,0.28109198808670044,youth
confessed,0.3955848217010498,skies
bluebirds,0.33222758769989014,skies
gleaming,0.31300488114356995,skies
rowland,0.3117912709712982,skies
auburn,0.3065170347690582,skies
proclaim,0.3054261803627014,skies
abajo,0.3043839931488037,skies
tai,0.2999849319458008,skies
current,0.29690462350845337,skies
tätou,0.2966828942298889,skies
phat,0.3202250301837921,beep
horn,0.3093106746673584,beep
radar-ar-ar-ar,0.30721020698547363,beep
machines,0.3001304864883423,beep
bang-bang,0.2950862646102905,beep
gwan,0.2948150038719177,beep
leaning',0.2945913076400757,beep
moncler,0.2937157154083252,beep
brrt,0.29368579387664795,beep
codes,0.293268084526062,beep
press,0.3404074013233185,rewind
columbia,0.32897257804870605,rewind
sewed,0.3054618835449219,rewind
clocks,0.2901575565338135,rewind
tasting,0.28581371903419495,rewind
fine,0.2851387560367584,rewind
astroworld,0.2837322950363159,rewind
procrastinate,0.2814488410949707,rewind
rafs,0.27886784076690674,rewind
solute,0.278207391500473,rewind
rawkus,0.28759127855300903,tape
licked,0.28124040365219116,tape
drunken,0.28105899691581726,tape
regardless,0.2778676152229309,tape
pulled,0.27437537908554077,tape
isis,0.274283766746521,tape
arcade,0.273975670337677,tape
poot,0.2737981081008911,tape
august,0.2704964876174927,tape
high-fashion,0.26930493116378784,tape
genuinely,0.4455087184906006,doody
snappy,0.4171707332134247,doody
oooooooh-ooooooh-ahhhhh-ahhh,0.35912084579467773,doody
glue,0.307045042514801,doody
verbs,0.30693793296813965,doody
pig,0.3066377639770508,doody
ripped,0.30533352494239807,doody
cruz,0.2948472499847412,doody
dawned,0.2921931743621826,doody
leechers,0.29195526242256165,doody
proper,0.31360960006713867,nurse
jade,0.3124547600746155,nurse
cubans,0.31235384941101074,nurse
whoa-whoa-ah,0.31168562173843384,nurse
discontent,0.30701008439064026,nurse
concussion,0.3067113161087036,nurse
ba-da-da-da-da-da-da-da,0.3058696389198303,nurse
whoa-ah,0.3048851191997528,nurse
bolts,0.3005693256855011,nurse
whoa-oh-oh-oh-oh-oh-oh-oh-oh-oh,0.29723477363586426,nurse
bountiful,0.3623170852661133,death
nehw,0.344119668006897,death
plentiful,0.3259277939796448,death
sthgil,0.32322511076927185,death
method,0.30972325801849365,death
encourage,0.3081043064594269,death
ereht,0.30593341588974,death
gucci's,0.30397605895996094,death
strangle,0.29022544622421265,death
eht,0.2880221903324127,death
forty-four,0.32240501046180725,birthday
holidays,0.32137271761894226,birthday
thanksgiving,0.3148536682128906,birthday
june,0.3122352361679077,birthday
jade,0.30296576023101807,birthday
saviour,0.2822418808937073,birthday
karats,0.2730211019515991,birthday
